MONTH,BOROUGH,COMMUNITYDISTRICT,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,BOROUGH_ID
1997 / 06,Bronx,10,392.5,305.8,,2
1997 / 06,Bronx,11,337.8,314,,2
1997 / 06,Bronx,12,350.5,449.2,,2
1997 / 06,Brooklyn,1,227.8,290.3,,3
1997 / 06,Brooklyn,2,274.3,166.7,,3
1997 / 06,Brooklyn,3,111.3,176.9,,3
1997 / 06,Brooklyn,4,252.1,236,,3
1997 / 06,Brooklyn,5,151,235.5,,3
1997 / 06,Brooklyn,6,557.6,319.4,,3
1997 / 06,Brooklyn,7,279,285.6,,3
1997 / 06,Brooklyn,8,125,124.9,,3
1997 / 06,Brooklyn,9,141.3,139.2,,3
1997 / 06,Brooklyn,10,506.6,279.1,,3
1997 / 06,Brooklyn,11,552.8,351.4,,3
1997 / 06,Brooklyn,12,479.3,386.4,,3
1997 / 06,Brooklyn,13,266.1,164.9,,3
1997 / 06,Brooklyn,14,343.2,232,,3
1997 / 06,Brooklyn,15,563.9,285.5,,3
1997 / 06,Brooklyn,16,108.1,98.9,,3
1997 / 06,Brooklyn,17,239.5,242.9,,3
1997 / 06,Brooklyn,18,612.6,367.9,,3
1997 / 06,Manhattan,1,117.8,43.6,,1
1997 / 06,Manhattan,2,453.6,276.4,,1
1997 / 06,Manhattan,3,179.4,184.1,,1
1997 / 06,Manhattan,4,727,341.1,,1
1997 / 06,Manhattan,5,206,105.1,,1
1997 / 06,Manhattan,6,971.8,511.2,,1
1997 / 06,Manhattan,7,979.2,546.1,,1
1997 / 06,Manhattan,8,1224.5,584.1,,1
1997 / 06,Manhattan,9,181.1,166.1,,1
1997 / 06,Manhattan,10,61.7,86.5,,1
1997 / 06,Manhattan,11,81.5,64.3,,1
1997 / 06,Manhattan,12,240.1,386.6,,1
1997 / 06,Queens,1,445.7,305.2,,4
1997 / 06,Queens,2,473.3,279.5,,4
1997 / 06,Queens,3,296.8,279.4,,4
1997 / 06,Queens,4,285,219.3,,4
1997 / 06,Queens,5,602.9,390.5,,4
1997 / 06,Queens,6,449.1,192.4,,4
1997 / 06,Queens,7,1220.6,751.4,,4
1997 / 06,Queens,8,425.8,221,,4
1997 / 06,Queens,9,388.7,303.7,,4
1997 / 06,Queens,10,355.4,298,,4
1997 / 06,Queens,11,560.8,238.6,,4
1997 / 06,Queens,12,393.8,458.1,,4
1997 / 06,Queens,13,560.5,438.9,,4
1997 / 06,Queens,14,261.2,181.3,,4
1997 / 06,Staten Island,1,,531.1,,5
1997 / 06,Staten Island,2,,415.4,,5
1997 / 06,Staten Island,3,,527.9,,5
1997 / 05,Bronx,1,270.7,153.5,,2
1997 / 05,Bronx,2,35.1,82.9,,2
1997 / 05,Bronx,3,48.5,81.7,,2
1997 / 05,Bronx,4,129.3,220.9,,2
1997 / 05,Bronx,5,98.7,204,,2
1997 / 05,Bronx,6,303.8,210.2,,2
1997 / 05,Bronx,7,242,430.3,,2
1997 / 05,Bronx,8,385.5,270.2,,2
1997 / 05,Bronx,9,183.7,264.4,,2
1997 / 05,Bronx,10,465.8,325.4,,2
1997 / 05,Bronx,11,407.6,348.1,,2
1997 / 05,Bronx,12,402.7,484.1,,2
1997 / 05,Brooklyn,1,257.1,304.5,,3
1997 / 05,Brooklyn,2,319.9,184.3,,3
1997 / 05,Brooklyn,3,135.8,195.8,,3
1997 / 05,Brooklyn,4,279.9,266.4,,3
1997 / 05,Brooklyn,5,156.7,235.2,,3
1997 / 05,Brooklyn,6,581.2,319.8,,3
1997 / 05,Brooklyn,7,295.7,297.6,,3
1997 / 05,Brooklyn,8,138.9,136,,3
1997 / 05,Brooklyn,9,164.1,155,,3
1997 / 05,Brooklyn,10,566.7,309.4,,3
1997 / 05,Brooklyn,11,625.7,395.1,,3
1997 / 05,Brooklyn,12,546.6,450.6,,3
1997 / 05,Brooklyn,13,305.1,191.6,,3
1997 / 05,Brooklyn,14,367.8,259.2,,3
1997 / 05,Brooklyn,15,603,313.5,,3
1997 / 05,Brooklyn,16,115.9,119.7,,3
1997 / 05,Brooklyn,17,257.9,251,,3
1997 / 05,Brooklyn,18,685.1,395.2,,3
1997 / 05,Manhattan,1,166.3,71.8,,1
1997 / 05,Manhattan,2,626,275.8,,1
1997 / 05,Manhattan,3,278.4,193,,1
1997 / 05,Manhattan,4,1011.5,395.8,,1
1997 / 05,Manhattan,5,336.6,133.3,,1
1997 / 05,Manhattan,6,1595.2,594,,1
1997 / 05,Manhattan,7,1367.1,574.8,,1
1997 / 05,Manhattan,8,1661.1,636.3,,1
1997 / 05,Manhattan,9,250.1,199.8,,1
1997 / 05,Manhattan,10,87.3,101.6,,1
1997 / 05,Manhattan,11,95.2,82.9,,1
1997 / 05,Manhattan,12,311.7,435.4,,1
1997 / 05,Queens,1,487.5,370.2,,4
1997 / 05,Queens,2,465.2,313.5,,4
1997 / 05,Queens,3,361,300.9,,4
1997 / 05,Queens,4,290.8,240.1,,4
1997 / 05,Queens,5,651.7,449.4,,4
1997 / 05,Queens,6,545.9,239.4,,4
1997 / 05,Queens,7,1374.3,811.6,,4
1997 / 05,Queens,8,465.8,238.5,,4
1997 / 05,Queens,9,413,316.6,,4
1997 / 05,Queens,10,384.5,319.4,,4
1997 / 05,Queens,11,630.8,260.2,,4
1997 / 05,Queens,12,429.6,475.1,,4
1997 / 05,Queens,13,604.2,471,,4
1997 / 05,Queens,14,267.9,199.9,,4
1997 / 05,Staten Island,1,,590.3,,5
1997 / 05,Staten Island,2,,444.4,,5
1997 / 05,Staten Island,3,,594.9,,5
1997 / 04,Bronx,1,234.3,148.2,,2
1997 / 04,Bronx,2,31,80,,2
1997 / 04,Bronx,3,29.9,55,,2
1997 / 04,Bronx,4,106.3,173.3,,2
1997 / 04,Bronx,5,91.3,214.3,,2
1997 / 04,Bronx,6,284.6,196.5,,2
1997 / 04,Bronx,7,190.5,362.7,,2
1997 / 04,Bronx,8,333.6,221.2,,2
1997 / 04,Bronx,9,162.7,242.3,,2
1997 / 04,Bronx,10,381.6,274,,2
1997 / 04,Bronx,11,407.1,341.5,,2
1997 / 04,Bronx,12,369.3,443.3,,2
1997 / 04,Brooklyn,1,212.5,265.6,,3
1997 / 04,Brooklyn,2,316,175.3,,3
1997 / 04,Brooklyn,3,119.3,183.1,,3
1997 / 04,Brooklyn,4,259.7,258.7,,3
1997 / 04,Brooklyn,5,154,237.8,,3
1997 / 04,Brooklyn,6,553.6,303,,3
1997 / 04,Brooklyn,7,266.7,286.6,,3
1997 / 04,Brooklyn,8,136.3,128.2,,3
1997 / 04,Brooklyn,9,165.3,157.9,,3
1997 / 04,Brooklyn,10,568,295.6,,3
1997 / 04,Brooklyn,11,534.1,340.8,,3
1997 / 04,Brooklyn,12,456.8,385.4,,3
1997 / 04,Brooklyn,13,270.9,168.5,,3
1997 / 04,Brooklyn,14,363.8,250.8,,3
1997 / 04,Brooklyn,15,587.4,313.4,,3
1997 / 04,Brooklyn,16,102.5,100,,3
1997 / 04,Brooklyn,17,241.5,236,,3
1997 / 04,Brooklyn,18,602.9,349.8,,3
1997 / 04,Manhattan,1,121.1,50.5,,1
1997 / 04,Manhattan,2,531.2,253.6,,1
1997 / 04,Manhattan,3,206.8,159.9,,1
1997 / 04,Manhattan,4,899.6,339.5,,1
1997 / 04,Manhattan,5,245.7,111.3,,1
1997 / 04,Manhattan,6,1300.9,543.4,,1
1997 / 04,Manhattan,7,1173.2,540.3,,1
1997 / 04,Manhattan,8,1470.9,604.5,,1
1997 / 04,Manhattan,9,193.4,147.8,,1
1997 / 04,Manhattan,10,64.7,75.3,,1
1997 / 04,Manhattan,11,81,68.1,,1
1997 / 04,Manhattan,12,227.3,325.2,,1
1997 / 04,Queens,1,445.9,323.7,,4
1997 / 04,Queens,2,426.9,286.9,,4
1997 / 04,Queens,3,279.1,252.4,,4
1997 / 04,Queens,4,244.4,202.2,,4
1997 / 04,Queens,5,617.7,403.8,,4
1997 / 04,Queens,6,417.2,187.6,,4
1997 / 04,Queens,7,1254.1,760.3,,4
1997 / 04,Queens,8,430.4,242.1,,4
1997 / 04,Queens,9,389.2,323.3,,4
1997 / 04,Queens,10,349.2,291.7,,4
1997 / 04,Queens,11,550,240,,4
1997 / 04,Queens,12,370.1,411.3,,4
1997 / 04,Queens,13,546,407,,4
1997 / 04,Queens,14,250.3,159.7,,4
1997 / 04,Staten Island,1,23.7,509.6,,5
1997 / 04,Staten Island,2,12.6,399.9,,5
1997 / 04,Staten Island,3,16.8,512.8,,5
1997 / 03,Bronx,1,229,139.8,,2
1997 / 03,Bronx,2,29,66.7,,2
1997 / 03,Bronx,3,30,51.4,,2
1997 / 03,Bronx,4,100.4,181,,2
1997 / 03,Bronx,5,85.5,208.2,,2
1997 / 03,Bronx,6,258.1,171.9,,2
1997 / 03,Bronx,7,183.8,354.4,,2
1997 / 03,Bronx,8,298.5,204.9,,2
1997 / 03,Bronx,9,148.2,217.2,,2
1997 / 03,Bronx,10,361.9,253.9,,2
1997 / 03,Bronx,11,355.5,288.9,,2
1997 / 03,Bronx,12,326.8,401.7,,2
1997 / 03,Brooklyn,1,230.1,275.2,,3
1997 / 03,Brooklyn,2,294.4,158.9,,3
1997 / 03,Brooklyn,3,123,173.5,,3
1997 / 03,Brooklyn,4,270.4,242.6,,3
1997 / 03,Brooklyn,5,150.2,231.2,,3
1997 / 03,Brooklyn,6,550.4,287.4,,3
1997 / 03,Brooklyn,7,259.2,270.7,,3
1997 / 03,Brooklyn,8,119.9,110.9,,3
1997 / 03,Brooklyn,9,145.1,137,,3
1997 / 03,Brooklyn,10,516.5,284.9,,3
1997 / 03,Brooklyn,11,505.9,321.4,,3
1997 / 03,Brooklyn,12,491.3,372.6,,3
1997 / 03,Brooklyn,13,228.6,143.9,,3
1997 / 03,Brooklyn,14,361.6,239.5,,3
1997 / 03,Brooklyn,15,575,285.9,,3
1997 / 03,Brooklyn,16,102.3,91.1,,3
1997 / 03,Brooklyn,17,217.4,222.3,,3
1997 / 03,Brooklyn,18,578.5,338.6,,3
1997 / 03,Manhattan,1,144.1,45.8,,1
1997 / 03,Manhattan,2,549.6,242.5,,1
1997 / 03,Manhattan,3,197.3,136.4,,1
1997 / 03,Manhattan,4,844.3,315.8,,1
1997 / 03,Manhattan,5,257.8,98,,1
1997 / 03,Manhattan,6,1235.7,477.1,,1
1997 / 03,Manhattan,7,1094.1,474.6,,1
1997 / 03,Manhattan,8,1358.3,517,,1
1997 / 03,Manhattan,9,202.8,114.7,,1
1997 / 03,Manhattan,10,59.6,56.4,,1
1997 / 03,Manhattan,11,75,49.2,,1
1997 / 03,Manhattan,12,223.8,229.2,,1
1997 / 03,Queens,1,450.4,317.1,,4
1997 / 03,Queens,2,427.7,279.4,,4
1997 / 03,Queens,3,288,249.1,,4
1997 / 03,Queens,4,248.3,207.7,,4
1997 / 03,Queens,5,578.3,371.3,,4
1997 / 03,Queens,6,397.2,173.4,,4
1997 / 03,Queens,7,1209.8,686.7,,4
1997 / 03,Queens,8,433.4,210.8,,4
1997 / 03,Queens,9,386.9,295.2,,4
1997 / 03,Queens,10,335.9,268.7,,4
1997 / 03,Queens,11,528.9,219.9,,4
1997 / 03,Queens,12,367.8,401.4,,4
1997 / 03,Queens,13,546.4,391.9,,4
1997 / 03,Queens,14,225.4,156.6,,4
1997 / 03,Staten Island,1,871.1,485.4,,5
1997 / 03,Staten Island,2,656.7,342.8,,5
1997 / 03,Staten Island,3,896.6,456.1,,5
1997 / 02,Bronx,1,196,126.9,,2
1997 / 02,Bronx,2,28,70.8,,2
1997 / 02,Bronx,3,28.7,51.2,,2
1997 / 02,Bronx,4,90.3,156.2,,2
1997 / 02,Bronx,5,76.1,168.3,,2
1997 / 02,Bronx,6,231,159.8,,2
1997 / 02,Bronx,7,172.4,319.7,,2
1997 / 02,Bronx,8,286.5,192.4,,2
1997 / 02,Bronx,9,138.7,203.3,,2
1997 / 02,Bronx,10,347.3,244.3,,2
1997 / 02,Bronx,11,311,267.6,,2
1997 / 02,Bronx,12,299.9,370,,2
1997 / 02,Brooklyn,1,215,251.8,,3
1997 / 02,Brooklyn,2,282.6,154.9,,3
1997 / 02,Brooklyn,3,108.4,163.9,,3
1997 / 02,Brooklyn,4,240.8,215.5,,3
1997 / 02,Brooklyn,5,132.3,206.5,,3
1997 / 02,Brooklyn,6,500,263.7,,3
1997 / 02,Brooklyn,7,240.8,264.3,,3
1997 / 02,Brooklyn,8,119.4,114.1,,3
1997 / 02,Brooklyn,9,137.7,128.9,,3
1997 / 02,Brooklyn,10,478.3,266.1,,3
1997 / 02,Brooklyn,11,476.6,314,,3
1997 / 02,Brooklyn,12,428.4,345.8,,3
1997 / 02,Brooklyn,13,230.4,143.4,,3
1997 / 02,Brooklyn,14,313.7,215.5,,3
1997 / 02,Brooklyn,15,509,268.4,,3
1997 / 02,Brooklyn,16,88.9,91.3,,3
1997 / 02,Brooklyn,17,199.1,211.8,,3
1997 / 02,Brooklyn,18,514,312.8,,3
1997 / 02,Manhattan,1,107.4,39,,1
1997 / 02,Manhattan,2,473.3,220.8,,1
1997 / 02,Manhattan,3,194.7,125.5,,1
1997 / 02,Manhattan,4,747,303.6,,1
1997 / 02,Manhattan,5,233,92.6,,1
1997 / 02,Manhattan,6,1154.6,442.2,,1
1997 / 02,Manhattan,7,995.6,441.5,,1
1997 / 02,Manhattan,8,1257.6,496.8,,1
1997 / 02,Manhattan,9,174.7,104.8,,1
1997 / 02,Manhattan,10,59.9,56.1,,1
1997 / 02,Manhattan,11,76.4,46.9,,1
1997 / 02,Manhattan,12,207.1,207.7,,1
1997 / 02,Queens,1,403.5,293,,4
1997 / 02,Queens,2,385.8,265.9,,4
1997 / 02,Queens,3,267.2,245.3,,4
1997 / 02,Queens,4,235.9,198.9,,4
1997 / 02,Queens,5,542.1,342.6,,4
1997 / 02,Queens,6,372,172.9,,4
1997 / 02,Queens,7,1070.6,639.2,,4
1997 / 02,Queens,8,383.9,196.1,,4
1997 / 02,Queens,9,337.2,271.5,,4
1997 / 02,Queens,10,306.6,255.4,,4
1997 / 02,Queens,11,474,210.1,,4
1997 / 02,Queens,12,340.1,387.2,,4
1997 / 02,Queens,13,485.7,372.4,,4
1997 / 02,Queens,14,207.1,147.9,,4
1997 / 02,Staten Island,1,774.1,440,,5
1997 / 02,Staten Island,2,598.9,313.9,,5
1997 / 02,Staten Island,3,797.8,407.6,,5
1997 / 01,Bronx,1,210.8,135.7,,2
1997 / 01,Bronx,2,53.3,105.4,,2
1997 / 01,Bronx,3,32.3,50.2,,2
1997 / 01,Bronx,4,128.1,195.9,,2
1997 / 01,Bronx,5,104.7,211.2,,2
1997 / 01,Bronx,6,244.9,198.6,,2
1997 / 01,Bronx,7,244.4,412.2,,2
1997 / 01,Bronx,8,336.4,233.7,,2
1997 / 01,Bronx,9,179.2,249.7,,2
1997 / 01,Bronx,10,417.2,295.7,,2
1997 / 01,Bronx,11,341.9,305.8,,2
1997 / 01,Bronx,12,337,401.8,,2
1997 / 01,Brooklyn,1,248.3,288.5,,3
1997 / 01,Brooklyn,2,365.6,216.5,,3
1997 / 01,Brooklyn,3,118.9,194,,3
1997 / 01,Brooklyn,4,243.1,245.7,,3
1997 / 01,Brooklyn,5,146.3,242.7,,3
1997 / 01,Brooklyn,6,598.4,349.3,,3
1997 / 01,Brooklyn,7,273.2,313.2,,3
1997 / 01,Brooklyn,8,158.1,152.3,,3
1997 / 01,Brooklyn,9,149,149.7,,3
1997 / 01,Brooklyn,10,547.3,323.7,,3
1997 / 01,Brooklyn,11,536.4,370.6,,3
1997 / 01,Brooklyn,12,487.6,389.3,,3
1997 / 01,Brooklyn,13,254.8,165.1,,3
1997 / 01,Brooklyn,14,337.5,245.2,,3
1997 / 01,Brooklyn,15,584.8,325.5,,3
1997 / 01,Brooklyn,16,104.2,117.9,,3
1997 / 01,Brooklyn,17,226.3,258.7,,3
1997 / 01,Brooklyn,18,592.7,400.2,,3
1997 / 01,Manhattan,1,114.7,40.6,,1
1997 / 01,Manhattan,2,558.2,283.9,,1
1997 / 01,Manhattan,3,250.6,173.1,,1
1997 / 01,Manhattan,4,835.7,381.8,,1
1997 / 01,Manhattan,5,268.2,119.4,,1
1997 / 01,Manhattan,6,1420.4,585,,1
1997 / 01,Manhattan,7,1165.3,568.2,,1
1997 / 01,Manhattan,8,1548.3,653.4,,1
1997 / 01,Manhattan,9,196,123.3,,1
1997 / 01,Manhattan,10,75.3,73.6,,1
1997 / 01,Manhattan,11,97.2,62.2,,1
1997 / 01,Manhattan,12,247.2,259.4,,1
1997 / 01,Queens,1,469.8,345.5,,4
1997 / 01,Queens,2,437.6,319.6,,4
1997 / 01,Queens,3,314.8,306.3,,4
1997 / 01,Queens,4,287.2,256.3,,4
1997 / 01,Queens,5,621.5,405,,4
1997 / 01,Queens,6,414,202.8,,4
1997 / 01,Queens,7,1201.9,746.7,,4
1997 / 01,Queens,8,426.9,236,,4
1997 / 01,Queens,9,390.9,316.8,,4
1997 / 01,Queens,10,343.5,304,,4
1997 / 01,Queens,11,513.9,255.5,,4
1997 / 01,Queens,12,374.1,449.2,,4
1997 / 01,Queens,13,545.4,458.6,,4
1997 / 01,Queens,14,235,182.5,,4
1997 / 01,Staten Island,1,862.5,528.9,,5
1997 / 01,Staten Island,2,692.5,387.7,,5
1997 / 01,Staten Island,3,913.4,490.7,,5
1996 / 12,Bronx,1,247.8,138.4,,2
1996 / 12,Bronx,2,36.5,72.4,,2
1996 / 12,Bronx,3,38.7,51.3,,2
1996 / 12,Bronx,4,118.2,159.6,,2
1996 / 12,Bronx,5,104.6,185.2,,2
1996 / 12,Bronx,6,307.6,176.8,,2
1996 / 12,Bronx,7,221.6,334.8,,2
1996 / 12,Bronx,8,347.8,197.6,,2
1996 / 12,Bronx,9,179.8,220.7,,2
1996 / 12,Bronx,10,497.3,279.8,,2
1996 / 12,Bronx,11,375.6,260.9,,2
1996 / 12,Bronx,12,393.5,395.1,,2
1996 / 12,Brooklyn,1,279.1,290,,3
1996 / 12,Brooklyn,2,301.7,161.3,,3
1996 / 12,Brooklyn,3,135.3,169.7,,3
1996 / 12,Brooklyn,4,297.3,235,,3
1996 / 12,Brooklyn,5,171.5,233.2,,3
1996 / 12,Brooklyn,6,616.6,309.3,,3
1996 / 12,Brooklyn,7,327.1,295.1,,3
1996 / 12,Brooklyn,8,150.1,122.1,,3
1996 / 12,Brooklyn,9,162.3,138.6,,3
1996 / 12,Brooklyn,10,615.4,295.4,,3
1996 / 12,Brooklyn,11,650.4,365.7,,3
1996 / 12,Brooklyn,12,551.6,381.4,,3
1996 / 12,Brooklyn,13,285,167.3,,3
1996 / 12,Brooklyn,14,413.5,238.2,,3
1996 / 12,Brooklyn,15,651.1,298.7,,3
1996 / 12,Brooklyn,16,118.6,96.7,,3
1996 / 12,Brooklyn,17,285.8,247.2,,3
1996 / 12,Brooklyn,18,708.8,371.2,,3
1996 / 12,Manhattan,1,130.7,41.4,,1
1996 / 12,Manhattan,2,573.4,241.4,,1
1996 / 12,Manhattan,3,216.8,131,,1
1996 / 12,Manhattan,4,873.4,307.3,,1
1996 / 12,Manhattan,5,277.6,104.9,,1
1996 / 12,Manhattan,6,1444.6,492.1,,1
1996 / 12,Manhattan,7,1277.9,525.1,,1
1996 / 12,Manhattan,8,1549.3,556.6,,1
1996 / 12,Manhattan,9,209.8,112.9,,1
1996 / 12,Manhattan,10,71,58.3,,1
1996 / 12,Manhattan,11,87.3,48.2,,1
1996 / 12,Manhattan,12,250.2,217.8,,1
1996 / 12,Queens,1,512.4,319.2,,4
1996 / 12,Queens,2,485.4,297.7,,4
1996 / 12,Queens,3,346.1,276.6,,4
1996 / 12,Queens,4,321.4,233.7,,4
1996 / 12,Queens,5,732.5,401.1,,4
1996 / 12,Queens,6,492.6,206.3,,4
1996 / 12,Queens,7,1362.1,739.3,,4
1996 / 12,Queens,8,472.1,212.8,,4
1996 / 12,Queens,9,454,297.1,,4
1996 / 12,Queens,10,413.5,290.2,,4
1996 / 12,Queens,11,644.2,252.8,,4
1996 / 12,Queens,12,453.2,446.4,,4
1996 / 12,Queens,13,644.3,432,,4
1996 / 12,Queens,14,297.9,163.3,,4
1996 / 12,Staten Island,1,1008.5,456.8,,5
1996 / 12,Staten Island,2,792,364.4,,5
1996 / 12,Staten Island,3,1061.5,466.6,,5
1996 / 11,Bronx,1,243,131,,2
1996 / 11,Bronx,2,32.5,69,,2
1996 / 11,Bronx,3,40.2,61.3,,2
1996 / 11,Bronx,4,115.5,174.9,,2
1996 / 11,Bronx,5,82.8,172.6,,2
1996 / 11,Bronx,6,285.1,182.9,,2
1996 / 11,Bronx,7,221.6,369.9,,2
1996 / 11,Bronx,8,357.9,235.8,,2
1996 / 11,Bronx,9,161,209.5,,2
1996 / 11,Bronx,10,436.6,265.9,,2
1996 / 11,Bronx,11,379.5,289.3,,2
1996 / 11,Bronx,12,368.3,399.4,,2
1996 / 11,Brooklyn,1,234.6,255,,3
1996 / 11,Brooklyn,2,321.2,165.2,,3
1996 / 11,Brooklyn,3,125.1,180.6,,3
1996 / 11,Brooklyn,4,244.4,240.5,,3
1996 / 11,Brooklyn,5,156.4,219.2,,3
1996 / 11,Brooklyn,6,604.9,285.6,,3
1996 / 11,Brooklyn,7,283,271.7,,3
1996 / 11,Brooklyn,8,139.4,126,,3
1996 / 11,Brooklyn,9,162.1,137,,3
1996 / 11,Brooklyn,10,591.9,278,,3
1996 / 11,Brooklyn,11,572.6,344.4,,3
1996 / 11,Brooklyn,12,502.4,348.4,,3
1996 / 11,Brooklyn,13,278.1,163.9,,3
1996 / 11,Brooklyn,14,380,237,,3
1996 / 11,Brooklyn,15,609.6,269.8,,3
1996 / 11,Brooklyn,16,108.5,104.7,,3
1996 / 11,Brooklyn,17,256.3,225.6,,3
1996 / 11,Brooklyn,18,650.2,341.6,,3
1996 / 11,Manhattan,1,145,50.2,,1
1996 / 11,Manhattan,2,552.9,228.1,,1
1996 / 11,Manhattan,3,250.9,151.8,,1
1996 / 11,Manhattan,4,872.8,327.6,,1
1996 / 11,Manhattan,5,295.6,108.6,,1
1996 / 11,Manhattan,6,1399.5,469,,1
1996 / 11,Manhattan,7,1228.1,458.9,,1
1996 / 11,Manhattan,8,1582.1,541.3,,1
1996 / 11,Manhattan,9,224.5,115.3,,1
1996 / 11,Manhattan,10,73.5,68.3,,1
1996 / 11,Manhattan,11,80.3,51,,1
1996 / 11,Manhattan,12,240.5,222.4,,1
1996 / 11,Queens,1,483.9,312.4,,4
1996 / 11,Queens,2,437,292.9,,4
1996 / 11,Queens,3,354.4,264.3,,4
1996 / 11,Queens,4,270.8,216.8,,4
1996 / 11,Queens,5,636.8,399.6,,4
1996 / 11,Queens,6,492.2,201,,4
1996 / 11,Queens,7,1328.5,709.6,,4
1996 / 11,Queens,8,444.9,209.1,,4
1996 / 11,Queens,9,389.3,279.9,,4
1996 / 11,Queens,10,353.6,261.5,,4
1996 / 11,Queens,11,581.2,243.3,,4
1996 / 11,Queens,12,383.8,381.9,,4
1996 / 11,Queens,13,568.2,396.6,,4
1996 / 11,Queens,14,241.6,154.7,,4
1996 / 11,Staten Island,1,915,467.2,,5
1996 / 11,Staten Island,2,684.4,337.3,,5
1996 / 11,Staten Island,3,932.6,436.4,,5
1996 / 10,Bronx,1,254.7,153.5,,2
1996 / 10,Bronx,2,34,69.7,,2
1996 / 10,Bronx,3,41.7,58.8,,2
1996 / 10,Bronx,4,104,155,,2
1996 / 10,Bronx,5,100.5,234.3,,2
1996 / 10,Bronx,6,293.9,182.3,,2
1996 / 10,Bronx,7,198.2,321.4,,2
1996 / 10,Bronx,8,356.9,226.5,,2
1996 / 10,Bronx,9,167.9,236.9,,2
1996 / 10,Bronx,10,426.2,261,,2
1996 / 10,Bronx,11,405.5,326.1,,2
1996 / 10,Bronx,12,381,430,,2
1996 / 10,Brooklyn,1,261.2,304,,3
1996 / 10,Brooklyn,2,355.8,184,,3
1996 / 10,Brooklyn,3,133.3,187.3,,3
1996 / 10,Brooklyn,4,279.3,255.3,,3
1996 / 10,Brooklyn,5,160.3,242.2,,3
1996 / 10,Brooklyn,6,608,309.7,,3
1996 / 10,Brooklyn,7,288.5,286.9,,3
1996 / 10,Brooklyn,8,150,136.4,,3
1996 / 10,Brooklyn,9,175.2,163.9,,3
1996 / 10,Brooklyn,10,601.8,306.5,,3
1996 / 10,Brooklyn,11,593.8,352.9,,3
1996 / 10,Brooklyn,12,544.1,403.2,,3
1996 / 10,Brooklyn,13,305.2,164.7,,3
1996 / 10,Brooklyn,14,378.1,241,,3
1996 / 10,Brooklyn,15,653.9,303.5,,3
1996 / 10,Brooklyn,16,94.4,98.9,,3
1996 / 10,Brooklyn,17,264,237.3,,3
1996 / 10,Brooklyn,18,660.9,354.7,,3
1996 / 10,Manhattan,1,113.8,37.2,,1
1996 / 10,Manhattan,2,584.7,238,,1
1996 / 10,Manhattan,3,231.5,136.8,,1
1996 / 10,Manhattan,4,889.2,328.9,,1
1996 / 10,Manhattan,5,275.2,94.9,,1
1996 / 10,Manhattan,6,1484.4,511.3,,1
1996 / 10,Manhattan,7,1264.3,481.3,,1
1996 / 10,Manhattan,8,1618.5,558.7,,1
1996 / 10,Manhattan,9,211.5,124.1,,1
1996 / 10,Manhattan,10,57.6,55.7,,1
1996 / 10,Manhattan,11,93.6,48.1,,1
1996 / 10,Manhattan,12,260,237,,1
1996 / 10,Queens,1,495.9,301.8,,4
1996 / 10,Queens,2,476.8,288,,4
1996 / 10,Queens,3,332.1,252.9,,4
1996 / 10,Queens,4,284.8,210.8,,4
1996 / 10,Queens,5,651.7,410.1,,4
1996 / 10,Queens,6,475.3,196.8,,4
1996 / 10,Queens,7,1376.3,771.5,,4
1996 / 10,Queens,8,464.1,226.4,,4
1996 / 10,Queens,9,454.4,353.1,,4
1996 / 10,Queens,10,390.5,291.9,,4
1996 / 10,Queens,11,637.9,244.1,,4
1996 / 10,Queens,12,414.3,415.1,,4
1996 / 10,Queens,13,610.8,428.6,,4
1996 / 10,Queens,14,274.2,160.5,,4
1996 / 10,Staten Island,1,960.1,488.9,,5
1996 / 10,Staten Island,2,728.1,393,,5
1996 / 10,Staten Island,3,954.2,482.9,,5
1996 / 09,Bronx,1,227.3,133.2,,2
1996 / 09,Bronx,2,31.4,73.7,,2
1996 / 09,Bronx,3,25.4,37.6,,2
1996 / 09,Bronx,4,94.3,146.8,,2
1996 / 09,Bronx,5,76.9,175,,2
1996 / 09,Bronx,6,259.4,161.7,,2
1996 / 09,Bronx,7,173.6,311.1,,2
1996 / 09,Bronx,8,287.4,164.3,,2
1996 / 09,Bronx,9,136.2,201,,2
1996 / 09,Bronx,10,359.6,233.3,,2
1996 / 09,Bronx,11,322.6,258.2,,2
1996 / 09,Bronx,12,310.9,366,,2
1996 / 09,Brooklyn,1,243.7,268.4,,3
1996 / 09,Brooklyn,2,301.6,164,,3
1996 / 09,Brooklyn,3,102.7,167,,3
1996 / 09,Brooklyn,4,248.3,211.9,,3
1996 / 09,Brooklyn,5,140.4,221.5,,3
1996 / 09,Brooklyn,6,564,286.8,,3
1996 / 09,Brooklyn,7,249.5,255.8,,3
1996 / 09,Brooklyn,8,118.1,112.8,,3
1996 / 09,Brooklyn,9,129,120.6,,3
1996 / 09,Brooklyn,10,489.5,250.5,,3
1996 / 09,Brooklyn,11,505.9,302.6,,3
1996 / 09,Brooklyn,12,469.4,341.4,,3
1996 / 09,Brooklyn,13,262.2,149.8,,3
1996 / 09,Brooklyn,14,331,215.6,,3
1996 / 09,Brooklyn,15,568.8,270.7,,3
1996 / 09,Brooklyn,16,94.3,91.8,,3
1996 / 09,Brooklyn,17,211.3,217.2,,3
